Epoch,Loss,Gradient
157,0.00201594,0.177091
158,0.00200027,0.176057
159,0.00198478,0.175034
160,0.00196948,0.174021
161,0.00195434,0.173017
162,0.00193938,0.172022
163,0.00192459,0.171038
164,0.00190997,0.170062
165,0.00189552,0.169096
166,0.00188123,0.168139
167,0.0018671,0.167191
168,0.00185312,0.166251
169,0.00183931,0.165321
170,0.00182564,0.164399
171,0.00181213,0.163485
172,0.00179877,0.16258
173,0.00178555,0.161683
174,0.00177248,0.160795
175,0.00175955,0.159914
176,0.00174676,0.159042
177,0.00173412,0.158177
178,0.0017216,0.15732
179,0.00170922,0.156471
180,0.00169698,0.155629
181,0.00168486,0.154795
182,0.00167288,0.153968
183,0.00166071,0.162508
184,0.00164755,0.161521
185,0.00163454,0.160547
186,0.0016217,0.159584
187,0.001609,0.15863
188,0.00159646,0.157686
189,0.00158406,0.156751
190,0.00157181,0.155825
191,0.00155971,0.154908
192,0.00154774,0.154001
193,0.00153592,0.153102
194,0.00152423,0.152213
195,0.00151268,0.151331
196,0.00150126,0.150459
197,0.00148998,0.149595
198,0.00147882,0.148739
199,0.00146779,0.147891
200,0.00145689,0.147051
201,0.0014461,0.14622
202,0.00143544,0.145396
203,0.0014249,0.14458
204,0.00141448,0.143772
205,0.00140418,0.142971
206,0.00139398,0.142178
207,0.0013839,0.141392
208,0.00137394,0.140613
209,0.00136408,0.139842
210,0.00135433,0.139077
211,0.00134468,0.13832
212,0.00133514,0.13757
213,0.0013257,0.136826
214,0.00131637,0.136089
215,0.00130713,0.135359
216,0.001298,0.134635
217,0.00128896,0.133918
218,0.00128001,0.133207
219,0.00127116,0.132503
220,0.00126241,0.131804
221,0.00125374,0.131112
222,0.00124517,0.130426
223,0.00123669,0.129746
224,0.00122829,0.129072
225,0.00121998,0.128404
226,0.00121176,0.127742
227,0.00120362,0.127085
228,0.00119557,0.126434
229,0.00118759,0.125789
230,0.0011797,0.125149
231,0.00117189,0.124515
232,0.00116416,0.123886
233,0.0011565,0.123262
234,0.00114893,0.122644
235,0.00114142,0.12203
236,0.001134,0.121422
237,0.00112664,0.120819
238,0.00111936,0.120221
239,0.00111215,0.119628
240,0.00110501,0.11904
241,0.00109794,0.118457
242,0.00109094,0.117879
243,0.00108401,0.117305
244,0.00107715,0.116736
245,0.00107035,0.116172
246,0.00106362,0.115612
247,0.00105695,0.115056
248,0.00105035,0.114506
249,0.0010438,0.113959
250,0.00103733,0.113417
251,0.00103091,0.11288
252,0.00102455,0.112346
253,0.00101825,0.111817
254,0.00101202,0.111292
255,0.00100584,0.110771
256,0.000999714,0.110255
257,0.000993649,0.109742
258,0.00098764,0.109233
259,0.000981687,0.108728
260,0.000975788,0.108228
261,0.000969944,0.107731
262,0.000964153,0.107237
263,0.000958415,0.106748
264,0.000952729,0.106263
265,0.000947094,0.105781
266,0.00094151,0.105303
267,0.000935977,0.104828
268,0.000930494,0.104357
269,0.000925059,0.10389
270,0.000919673,0.103426
271,0.000914335,0.102965
272,0.000909044,0.102508
273,0.0009038,0.102055
274,0.000898602,0.101604
275,0.00089345,0.101158
276,0.000888343,0.100714
277,0.000883281,0.100274
278,0.000878263,0.0998367
279,0.000873288,0.0994028
280,0.000868356,0.0989721
281,0.000863467,0.0985445
282,0.00085862,0.0981201
283,0.000853815,0.0976987
284,0.000849051,0.0972804
285,0.000844327,0.0968651
286,0.000839643,0.0964527
287,0.000835,0.0960433
288,0.000830395,0.0956368
289,0.000825829,0.0952333
290,0.000821302,0.0948325
291,0.000816813,0.0944346
292,0.000812361,0.0940396
293,0.000807946,0.0936473
294,0.000803568,0.0932577
295,0.000799226,0.0928709
296,0.00079492,0.0924868
297,0.00079065,0.0921053
298,0.000786415,0.0917265
299,0.000782214,0.0913503
300,0.000778048,0.0909767
301,0.000773915,0.0906057
302,0.000769816,0.0902372
303,0.000765751,0.0898713
304,0.000761718,0.0895078
305,0.000757717,0.0891468
306,0.000753749,0.0887883
307,0.000749813,0.0884321
308,0.000745908,0.0880784
309,0.000742034,0.0877271
310,0.000738191,0.0873781
311,0.000734378,0.0870315
312,0.000730596,0.0866872
313,0.000726843,0.0863451
314,0.00072312,0.0860054
315,0.000719425,0.0856678
316,0.00071576,0.0853326
317,0.000712124,0.0849995
318,0.000708515,0.0846686
319,0.000704935,0.0843399
320,0.000701382,0.0840133
321,0.000697857,0.0836888
322,0.000694359,0.0833665
323,0.000690887,0.0830462
324,0.000687442,0.0827281
325,0.000684024,0.0824119
326,0.000680631,0.0820978
327,0.000677264,0.0817858
328,0.000673923,0.0814757
329,0.000670607,0.0811676
330,0.000667316,0.0808614
331,0.000664049,0.0805572
332,0.000660807,0.080255
333,0.000657589,0.0799546
334,0.000654396,0.0796561
335,0.000651226,0.0793595
336,0.000648079,0.0790648
337,0.000644956,0.0787719
338,0.000641856,0.0784808
339,0.000638778,0.0781916
340,0.000635723,0.0779041
341,0.000632691,0.0776185
342,0.00062968,0.0773345
343,0.000626692,0.0770524
344,0.000623725,0.0767719
345,0.00062078,0.0764932
346,0.000617856,0.0762162
347,0.000614953,0.0759409
348,0.000612071,0.0756672
349,0.00060921,0.0753953
350,0.000606369,0.0751249
351,0.000603548,0.0748562
352,0.000600747,0.0745891
353,0.000597967,0.0743236
354,0.000595206,0.0740597
355,0.000592464,0.0737974
356,0.000589742,0.0735367
357,0.000587039,0.0732775
358,0.000584355,0.0730198
359,0.00058169,0.0727637
360,0.000579043,0.0725091
361,0.000576415,0.072256
362,0.000573805,0.0720043
363,0.000571213,0.0717542
364,0.000568639,0.0715055
365,0.000566083,0.0712583
366,0.000563545,0.0710125
367,0.000561023,0.0707681
368,0.000558519,0.0705252
369,0.000556033,0.0702836
370,0.000553563,0.0700435
371,0.00055111,0.0698047
372,0.000548673,0.0695673
373,0.000546253,0.0693313
374,0.000543849,0.0690966
375,0.000541462,0.0688632
376,0.000539091,0.0686312
377,0.000536735,0.0684005
378,0.000534395,0.0681711
379,0.000532071,0.067943
380,0.000529762,0.0677162
381,0.000527469,0.0674907
382,0.000525191,0.0672664
383,0.000522928,0.0670434
384,0.00052068,0.0668216
385,0.000518446,0.0666011
386,0.000516227,0.0663818
387,0.000514023,0.0661637
388,0.000511833,0.0659468
389,0.000509658,0.0657311
390,0.000507497,0.0655166
391,0.000505349,0.0653033
392,0.000503216,0.0650912
393,0.000501096,0.0648802
394,0.00049899,0.0646704
395,0.000496898,0.0644617
396,0.000494819,0.0642542
397,0.000492753,0.0640477
398,0.0004907,0.0638424
399,0.000488661,0.0636382
400,0.000486634,0.0634352
401,0.000484621,0.0632332
402,0.00048262,0.0630322
403,0.000480632,0.0628324
404,0.000478656,0.0626336
405,0.000476693,0.0624359
406,0.000474742,0.0622393
407,0.000472803,0.0620436
408,0.000470876,0.0618491
409,0.000468962,0.0616555
410,0.000467059,0.061463
411,0.000465168,0.0612715
412,0.000463289,0.061081
413,0.000461421,0.0608915
414,0.000459565,0.060703
415,0.000457721,0.0605154
416,0.000455887,0.0603289
417,0.000454065,0.0601433
418,0.000452254,0.0599587
419,0.000450454,0.059775
420,0.000448666,0.0595923
421,0.000446887,0.0594105
422,0.00044512,0.0592297
423,0.000443364,0.0590497
424,0.000441618,0.0588708
425,0.000439882,0.0586927
426,0.000438157,0.0585155
427,0.000436442,0.0583393
428,0.000434738,0.0581639
429,0.000433044,0.0579894
430,0.00043136,0.0578158
431,0.000429685,0.0576431
432,0.000428021,0.0574712
433,0.000426367,0.0573002
434,0.000424722,0.0571301
435,0.000423087,0.0569608
436,0.000421462,0.0567924
437,0.000419846,0.0566248
438,0.00041824,0.0564581
439,0.000416643,0.0562921
440,0.000415056,0.056127
441,0.000413478,0.0559627
442,0.000411909,0.0557993
443,0.000410349,0.0556366
444,0.000408798,0.0554747
445,0.000407256,0.0553137
446,0.000405723,0.0551534
447,0.000404198,0.0549939
448,0.000402683,0.0548351
449,0.000401176,0.0546772
450,0.000399678,0.05452
451,0.000398188,0.0543636
452,0.000396707,0.0542079
453,0.000395234,0.054053
454,0.00039377,0.0538988
455,0.000392314,0.0537454
456,0.000390866,0.0535927
457,0.000389426,0.0534408
458,0.000387995,0.0532895
459,0.000386571,0.053139
460,0.000385155,0.0529892
461,0.000383748,0.0528402
462,0.000382348,0.0526918
463,0.000380956,0.0525441
464,0.000379572,0.0523971
465,0.000378195,0.0522509
466,0.000376826,0.0521053
467,0.000375465,0.0519604
468,0.000374111,0.0518162
469,0.000372765,0.0516726
470,0.000371426,0.0515297
471,0.000370094,0.0513875
472,0.00036877,0.051246
473,0.000367453,0.0511051
474,0.000366143,0.0509649
475,0.00036484,0.0508253
476,0.000363544,0.0506863
477,0.000362255,0.050548
478,0.000360974,0.0504104
479,0.000359699,0.0502733
480,0.000358431,0.0501369
481,0.00035717,0.0500011
482,0.000355916,0.049866
483,0.000354668,0.0497314
484,0.000353427,0.0495975
485,0.000352193,0.0494642
486,0.000350965,0.0493315
487,0.000349744,0.0491994
488,0.000348529,0.0490679
489,0.000347321,0.0489369
490,0.000346119,0.0488066
491,0.000344924,0.0486768
492,0.000343735,0.0485477
493,0.000342552,0.0484191
494,0.000341375,0.0482911
495,0.000340205,0.0481636
496,0.00033904,0.0480368
497,0.000337882,0.0479104
498,0.00033673,0.0477847
499,0.000335583,0.0476595
500,0.000334443,0.0475349
501,0.000333308,0.0474108
502,0.00033218,0.0472872
503,0.000331057,0.0471642
504,0.00032994,0.0470418
505,0.000328829,0.0469198
506,0.000327724,0.0467984
507,0.000326624,0.0466776
508,0.00032553,0.0465572
509,0.000324441,0.0464374
510,0.000323358,0.0463181
511,0.00032228,0.0461994
512,0.000321208,0.0460811
513,0.000320142,0.0459634
514,0.000319081,0.0458461
515,0.000318025,0.0457294
516,0.000316974,0.0456132
517,0.000315929,0.0454974
518,0.000314889,0.0453822
519,0.000313854,0.0452674
520,0.000312825,0.0451532
521,0.0003118,0.0450394
522,0.000310781,0.0449261
523,0.000309767,0.0448133
524,0.000308758,0.044701
525,0.000307754,0.0445891
526,0.000306754,0.0444777
527,0.00030576,0.0443668
528,0.000304771,0.0442564
529,0.000303786,0.0441464
530,0.000302807,0.0440369
531,0.000301832,0.0439278
532,0.000300862,0.0438192
533,0.000299897,0.043711
534,0.000298936,0.0436033
535,0.00029798,0.0434961
536,0.000297029,0.0433893
537,0.000296083,0.0432829
538,0.000295141,0.043177
539,0.000294203,0.0430715
540,0.000293271,0.0429664
541,0.000292342,0.0428618
542,0.000291418,0.0427576
543,0.000290478,0.0463948
544,0.000289403,0.0462613
545,0.000288335,0.0461288
546,0.000287272,0.0459968
547,0.000286216,0.0458656
548,0.000285166,0.0457349
549,0.000284121,0.0456049
550,0.000283083,0.0454755
551,0.00028205,0.0453468
552,0.000281023,0.0452186
553,0.000280003,0.0450911
554,0.000278987,0.0449641
555,0.000277978,0.0448378
556,0.000276974,0.0447121
557,0.000275976,0.0445869
558,0.000274983,0.0444624
559,0.000273996,0.0443384
560,0.000273015,0.0442151
561,0.000272039,0.0440923
562,0.000271068,0.04397
563,0.000270102,0.0438484
564,0.000269142,0.0437273
565,0.000268188,0.0436068
566,0.000267238,0.0434869
567,0.000266294,0.0433675
568,0.000265355,0.0432486
569,0.000264421,0.0431304
570,0.000263492,0.0430126
571,0.000262568,0.0428954
572,0.00026165,0.0427788
573,0.000260736,0.0426626
574,0.000259827,0.042547
575,0.000258923,0.042432
576,0.000258024,0.0423175
577,0.00025713,0.0422034
578,0.000256241,0.04209
579,0.000255356,0.041977
580,0.000254476,0.0418645
581,0.000253601,0.0417526
582,0.00025273,0.0416411
583,0.000251865,0.0415302
584,0.000251003,0.0414197
585,0.000250147,0.0413098
586,0.000249295,0.0412003
587,0.000248447,0.0410914
588,0.000247604,0.0409829
589,0.000246765,0.0408749
590,0.000245931,0.0407674
591,0.000245101,0.0406604
592,0.000244275,0.0405538
593,0.000243454,0.0404477
594,0.000242637,0.0403421
595,0.000241825,0.040237
596,0.000241016,0.0401323
597,0.000240212,0.0400281
598,0.000239412,0.0399243
599,0.000238616,0.039821
600,0.000237824,0.0397181
601,0.000237036,0.0396157
602,0.000236252,0.0395137
603,0.000235473,0.0394122
604,0.000234697,0.0393112
605,0.000233925,0.0392105
606,0.000233158,0.0391103
607,0.000232394,0.0390105
608,0.000231634,0.0389112
609,0.000230878,0.0388123
610,0.000230125,0.0387138
611,0.000229377,0.0386158
612,0.000228632,0.0385181
613,0.000227891,0.0384209
614,0.000227154,0.0383241
615,0.000226421,0.0382277
616,0.000225691,0.0381317
617,0.000224965,0.0380361
618,0.000224242,0.037941
619,0.000223523,0.0378462
620,0.000222808,0.0377518
621,0.000222096,0.0376579
622,0.000221388,0.0375643
623,0.000220683,0.0374711
624,0.000219982,0.0373783
625,0.000219285,0.0372859
626,0.00021859,0.0371939
627,0.000217899,0.0371023
628,0.000217212,0.037011
629,0.000216528,0.0369202
630,0.000215847,0.0368297
631,0.00021517,0.0367396
632,0.000214495,0.0366498
633,0.000213825,0.0365605
634,0.000213157,0.0364715
635,0.000212493,0.0363828
636,0.000211832,0.0362946
637,0.000211174,0.0362067
638,0.000210519,0.0361191
639,0.000209867,0.0360319
640,0.000209219,0.0359451
641,0.000208574,0.0358586
642,0.000207932,0.0357725
643,0.000207292,0.0356868
644,0.000206656,0.0356013
645,0.000206023,0.0355163
646,0.000205393,0.0354315
647,0.000204766,0.0353471
648,0.000204142,0.0352631
649,0.000203521,0.0351794
650,0.000202903,0.035096
651,0.000202288,0.035013
652,0.000201676,0.0349303
653,0.000201066,0.0348479
654,0.00020046,0.0347659
655,0.000199856,0.0346841
656,0.000199255,0.0346028
657,0.000198657,0.0345217
658,0.000198062,0.0344409
659,0.000197469,0.0343605
660,0.000196879,0.0342804
661,0.000196293,0.0342006
662,0.000195708,0.0341211
663,0.000195127,0.034042
664,0.000194548,0.0339631
665,0.000193972,0.0338846
666,0.000193398,0.0338064
667,0.000192827,0.0337284
668,0.000192259,0.0336508
669,0.000191693,0.0335735
670,0.00019113,0.0334965
671,0.00019057,0.0334198
672,0.000190012,0.0333433
673,0.000189457,0.0332672
674,0.000188904,0.0331914
675,0.000188354,0.0331159
676,0.000187806,0.0330406
677,0.00018726,0.0329657
678,0.000186718,0.032891
679,0.000186177,0.0328166
680,0.000185639,0.0327425
681,0.000185104,0.0326687
682,0.00018457,0.0325952
683,0.00018404,0.0325219
684,0.000183511,0.032449
685,0.000182985,0.0323763
686,0.000182462,0.0323039
687,0.00018194,0.0322317
688,0.000181421,0.0321599
689,0.000180905,0.0320883
690,0.00018039,0.0320169
691,0.000179878,0.0319459
692,0.000179368,0.0318751
693,0.000178861,0.0318046
694,0.000178355,0.0317343
695,0.000177852,0.0316643
696,0.000177351,0.0315946
697,0.000176853,0.0315251
698,0.000176356,0.0314559
699,0.000175862,0.031387
700,0.00017537,0.0313183
701,0.00017488,0.0312498
702,0.000174392,0.0311817
703,0.000173906,0.0311137
704,0.000173422,0.031046
705,0.000172941,0.0309786
706,0.000172461,0.0309114
707,0.000171984,0.0308445
708,0.000171509,0.0307778
709,0.000171035,0.0307114
710,0.000170564,0.0306452
711,0.000170095,0.0305792
712,0.000169628,0.0305135
713,0.000169162,0.030448
714,0.000168699,0.0303828
715,0.000168238,0.0303178
716,0.000167779,0.030253
717,0.000167321,0.0301885
718,0.000166866,0.0301242
719,0.000166412,0.0300601
720,0.000165961,0.0299963
721,0.000165511,0.0299327
722,0.000165064,0.0298693
723,0.000164618,0.0298061
724,0.000164174,0.0297432
725,0.000163732,0.0296805
726,0.000163292,0.029618
727,0.000162853,0.0295558
728,0.000162417,0.0294938
729,0.000161982,0.029432
730,0.000161549,0.0293704
731,0.000161118,0.029309
732,0.000160689,0.0292479
733,0.000160261,0.0291869
734,0.000159836,0.0291262
735,0.000159412,0.0290657
736,0.00015899,0.0290054
737,0.000158569,0.0289454
738,0.000158151,0.0288855
739,0.000157734,0.0288259
740,0.000157318,0.0287664
741,0.000156905,0.0287072
742,0.000156493,0.0286482
743,0.000156083,0.0285893
744,0.000155674,0.0285307
745,0.000155267,0.0284723
746,0.000154862,0.0284141
747,0.000154459,0.0283561
748,0.000154057,0.0282983
749,0.000153657,0.0282407
750,0.000153258,0.0281833
751,0.000152861,0.0281261
752,0.000152466,0.0280691
753,0.000152072,0.0280123
754,0.00015168,0.0279556
755,0.000151289,0.0278992
756,0.0001509,0.027843
757,0.000150513,0.027787
758,0.000150127,0.0277311
759,0.000149742,0.0276755
760,0.00014936,0.02762
761,0.000148978,0.0275647
762,0.000148598,0.0275096
763,0.00014822,0.0274547
764,0.000147843,0.0274
765,0.000147468,0.0273455
766,0.000147094,0.0272912
767,0.000146722,0.027237
768,0.000146351,0.027183
769,0.000145982,0.0271292
770,0.000145614,0.0270756
771,0.000145247,0.0270222
772,0.000144882,0.0269689
773,0.000144519,0.0269158
774,0.000144157,0.026863
775,0.000143796,0.0268102
776,0.000143437,0.0267577
777,0.000143079,0.0267053
778,0.000142722,0.0266531
779,0.000142367,0.0266011
780,0.000142013,0.0265493
781,0.000141661,0.0264976
782,0.00014131,0.0264461
783,0.00014096,0.0263947
784,0.000140612,0.0263436
785,0.000140265,0.0262926
786,0.000139919,0.0262417
787,0.000139575,0.0261911
788,0.000139232,0.0261406
789,0.000138891,0.0260903
790,0.00013855,0.0260401
791,0.000138211,0.0259901
792,0.000137873,0.0259402
793,0.000137537,0.0258906
794,0.000137202,0.0258411
795,0.000136868,0.0257917
796,0.000136535,0.0257425
797,0.000136204,0.0256935
798,0.000135874,0.0256446
799,0.000135545,0.0255959
800,0.000135217,0.0255473
801,0.000134891,0.0254989
802,0.000134566,0.0254507
803,0.000134242,0.0254026
804,0.000133919,0.0253547
805,0.000133598,0.0253069
806,0.000133278,0.0252593
807,0.000132959,0.0252118
808,0.000132641,0.0251645
809,0.000132324,0.0251173
810,0.000132009,0.0250703
811,0.000131694,0.0250234
812,0.000131381,0.0249767
813,0.000131069,0.0249301
814,0.000130758,0.0248837
815,0.000130449,0.0248374
816,0.00013014,0.0247913
817,0.000129833,0.0247453
818,0.000129527,0.0246995
819,0.000129222,0.0246538
820,0.000128918,0.0246082
821,0.000128615,0.0245628
822,0.000128313,0.0245175
823,0.000128012,0.0244724
824,0.000127713,0.0244274
825,0.000127414,0.0243826
826,0.000127117,0.0243379
827,0.000126821,0.0242933
828,0.000126525,0.0242489
829,0.000126231,0.0242046
830,0.000125938,0.0241605
831,0.000125646,0.0241165
832,0.000125355,0.0240726
833,0.000125066,0.0240289
834,0.000124777,0.0239853
835,0.000124489,0.0239418
836,0.000124202,0.0238985
837,0.000123917,0.0238553
838,0.000123632,0.0238122
839,0.000123348,0.0237693
840,0.000123066,0.0237265
841,0.000122784,0.0236838
842,0.000122503,0.0236412
843,0.000122224,0.0235988
844,0.000121945,0.0235566
845,0.000121668,0.0235144
846,0.000121391,0.0234724
847,0.000121115,0.0234305
848,0.000120841,0.0233887
849,0.000120567,0.0233471
850,0.000120294,0.0233056
851,0.000120023,0.0232642
852,0.000119752,0.0232229
853,0.000119482,0.0231818
854,0.000119213,0.0231408
855,0.000118945,0.0230999
856,0.000118678,0.0230591
857,0.000118412,0.0230185
858,0.000118147,0.022978
859,0.000117883,0.0229376
860,0.000117619,0.0228973
861,0.000117357,0.0228571
862,0.000117096,0.0228171
863,0.000116835,0.0227772
864,0.000116576,0.0227374
865,0.000116317,0.0226977
866,0.000116059,0.0226581
867,0.000115802,0.0226187
868,0.000115546,0.0225793
869,0.000115291,0.0225401
870,0.000115037,0.022501
871,0.000114783,0.0224621
872,0.000114531,0.0224232
873,0.000114279,0.0223844
874,0.000114028,0.0223458
875,0.000113779,0.0223073
876,0.00011353,0.0222689
877,0.000113281,0.0222306
878,0.000113034,0.0221924
879,0.000112787,0.0221543
880,0.000112542,0.0221164
881,0.000112297,0.0220785
882,0.000112053,0.0220408
883,0.00011181,0.0220031
884,0.000111568,0.0219656
885,0.000111326,0.0219282
886,0.000111085,0.0218909
887,0.000110845,0.0218537
888,0.000110606,0.0218166
889,0.000110368,0.0217796
890,0.000110131,0.0217428
891,0.000109894,0.021706
892,0.000109658,0.0216693
893,0.000109423,0.0216328
894,0.000109189,0.0215963
895,0.000108955,0.02156
896,0.000108723,0.0215238
897,0.000108491,0.0214876
898,0.00010826,0.0214516
899,0.000108029,0.0214157
900,0.0001078,0.0213798
901,0.000107571,0.0213441
902,0.000107343,0.0213085
903,0.000107115,0.021273
904,0.000106889,0.0212376
905,0.000106663,0.0212022
906,0.000106438,0.021167
907,0.000106213,0.0211319
908,0.00010599,0.0210969
909,0.000105767,0.021062
910,0.000105545,0.0210271
911,0.000105324,0.0209924
912,0.000105103,0.0209578
913,0.000104883,0.0209233
914,0.000104664,0.0208888
915,0.000104445,0.0208545
916,0.000104227,0.0208203
917,0.00010401,0.0207861
918,0.000103794,0.0207521
919,0.000103578,0.0207181
920,0.000103363,0.0206843
921,0.000103149,0.0206505
922,0.000102935,0.0206168
923,0.000102723,0.0205833
924,0.00010251,0.0205498
925,0.000102299,0.0205164
926,0.000102088,0.0204831
927,0.000101878,0.0204499
928,0.000101668,0.0204168
929,0.00010146,0.0203837
930,0.000101252,0.0203508
931,0.000101044,0.020318
932,0.000100837,0.0202852
933,0.000100631,0.0202526
934,0.000100426,0.02022
935,0.000100221,0.0201875
936,0.000100017,0.0201551
937,9.98133e-05,0.0201228
938,9.96104e-05,0.0200906
939,9.94082e-05,0.0200585
940,9.92067e-05,0.0200265
941,9.90058e-05,0.0199945
942,9.88055e-05,0.0199627
943,9.86058e-05,0.0199309
944,9.84068e-05,0.0198992
945,9.82084e-05,0.0198676
946,9.80106e-05,0.0198361
947,9.78135e-05,0.0198046
948,9.7617e-05,0.0197733
949,9.74211e-05,0.019742
950,9.72258e-05,0.0197109
951,9.70311e-05,0.0196798
952,9.68371e-05,0.0196488
953,9.66436e-05,0.0196178
954,9.64508e-05,0.019587
955,9.62585e-05,0.0195562
956,9.60669e-05,0.0195255
957,9.58758e-05,0.0194949
958,9.56854e-05,0.0194644
959,9.54955e-05,0.019434
960,9.53062e-05,0.0194037
961,9.51176e-05,0.0193734
962,9.49295e-05,0.0193432
963,9.47419e-05,0.0193131
964,9.4555e-05,0.0192831
965,9.43687e-05,0.0192531
966,9.41829e-05,0.0192232
967,9.39977e-05,0.0191934
968,9.3813e-05,0.0191637
969,9.36289e-05,0.0191341
970,9.34454e-05,0.0191045
971,9.32625e-05,0.0190751
972,9.30801e-05,0.0190457
973,9.28983e-05,0.0190163
974,9.2717e-05,0.0189871
975,9.25363e-05,0.0189579
976,9.23561e-05,0.0189288
977,9.21765e-05,0.0188998
978,9.19975e-05,0.0188709
979,9.18189e-05,0.018842
980,9.1641e-05,0.0188132
981,9.14635e-05,0.0187845
982,9.12866e-05,0.0187559
983,9.11102e-05,0.0187273
984,9.09344e-05,0.0186988
985,9.07591e-05,0.0186704
986,9.05843e-05,0.0186421
987,9.04101e-05,0.0186138
988,9.02364e-05,0.0185856
989,9.00632e-05,0.0185575
990,8.98905e-05,0.0185294
991,8.97183e-05,0.0185015
992,8.95467e-05,0.0184736
993,8.93756e-05,0.0184457
994,8.92049e-05,0.018418
995,8.90348e-05,0.0183903
996,8.88652e-05,0.0183627
997,8.86961e-05,0.0183351
998,8.85276e-05,0.0183076
999,8.83595e-05,0.0182802
1000,8.81919e-05,0.0182529
